underbud		sb.	12004719	-1	underbud;underbuddene;underbuddenes;underbuddet;underbuddets;underbuds
underbudgettere		vb.	12004720	-2	underbudgetter;underbudgettere;underbudgetterede;underbudgetterende;underbudgetterer;underbudgetteres;underbudgetteret
underbyde		vb.	12004722	-1	underbudt;underbyd;underbyde;underbydende;underbyder;underbydes;underbød
underbygge		vb.	12004723	1	underbyg;underbygge;underbyggede;underbyggende;underbygger;underbygges;underbygget
underbygning		sb.	12004724	1	underbygning;underbygningen;underbygningens;underbygninger;underbygningerne;underbygningernes;underbygningers;underbygnings
underdanig		adj.	12004725	-1	underdanig;underdanige;underdaniges;underdanigst;underdanigste;underdanigstes;underdanigsts;underdanigt;underdanigts
underdanighed		sb.	51002946	-2	underdanighed;underdanigheden;underdanighedens;underdanigheds
underdimensionere		vb.	12004729	-2	underdimensioner;underdimensionere;underdimensionerede;underdimensionerende;underdimensionerer;underdimensioneres;underdimensioneret
underdog		sb.	12004730	-2	underdog;underdoggen;underdoggene;underdoggenes;underdoggens;underdogs
underdrive		vb.	12004732	-1	underdrev;underdreven;underdrevet;underdrevne;underdriv;underdrive;underdrivende;underdriver;underdrives
underdrivelse		sb.	12004733	-1	underdrivelse;underdrivelsen;underdrivelsens;underdrivelser;underdrivelserne;underdrivelsernes;underdrivelsers;underdrivelses
underernæret		adj.	12004739	-2	underernærede;underernæredes;underernæret;underernærets
underforsikre		vb.	12004743	-2	underforsikr;underforsikre;underforsikrede;underforsikrende;underforsikrer;underforsikres;underforsikret
underforsikring		sb.	51002949	-2	underforsikring;underforsikringen;underforsikringens;underforsikrings
underforsyne		vb.	12004745	-2	underforsyn;underforsyne;underforsynede;underforsynende;underforsyner;underforsynes;underforsynet
underforsyning		sb.	51002951	-2	underforsyning;underforsyningen;underforsyningens;underforsyninger;underforsyningerne;underforsyningernes;underforsyningers;underforsynings
underfrankere		vb.	12004746	-2	underfranker;underfrankere;underfrankerede;underfrankerende;underfrankerer;underfrankeres;underfrankeret
underfrankeret		adj.	12004747	-1	underfrankerede;underfrankeredes;underfrankeret;underfrankerets
underfuld		adj.	12004748	3	underfuld;underfulde;underfuldes;underfuldt;underfuldts
underfundig		adj.	12004749	1	underfundig;underfundige;underfundigere;underfundigeres;underfundiges;underfundigst;underfundigste;underfundigstes;underfundigsts;underfundigt;underfundigts
underfundighed		sb.	12004750	1	underfundighed;underfundigheden;underfundighedens;underfundigheder;underfundighederne;underfundighedernes;underfundigheders;underfundigheds
undergang		sb.	12004752	-3	undergang;undergange;undergangen;undergangene;undergangenes;undergangens;underganges;undergangs
undergangsstemning		sb.	53005225	-2	undergangsstemning;undergangsstemningen;undergangsstemningens;undergangsstemninger;undergangsstemningerne;undergangsstemningernes;undergangsstemningers;undergangsstemnings
undergive		vb.	12004755	-1	undergav;undergiv;undergive;undergiven;undergivende;undergiver;undergives;undergivet;undergivne
undergrave		vb.	12004756	-2	undergrav;undergrave;undergravede;undergravende;undergraver;undergraves;undergravet
undergravning		sb.	51002952	-2	undergravning;undergravningen;undergravningens;undergravninger;undergravningerne;undergravningernes;undergravningers;undergravnings
undergrundsorganisation		sb.	12004759	-2	undergrundsorganisation;undergrundsorganisationen;undergrundsorganisationens;undergrundsorganisationer;undergrundsorganisationerne;undergrundsorganisationernes;undergrundsorganisationers;undergrundsorganisations
underholde		vb.	12004769	2	underhold;underholde;underholdende;underholder;underholdes;underholdt
underhund		sb.	12004777	-2	underhund;underhunde;underhunden;underhundene;underhundenes;underhundens;underhundes;underhunds
underinformere		vb.	41003328	-1	underinformer;underinformere;underinformerede;underinformerende;underinformerer;underinformeres;underinformeret
underkastelse		sb.	12004787	-2	underkastelse;underkastelsen;underkastelsens;underkastelses
underkende		vb.	12004788	-2	underkend;underkende;underkendende;underkender;underkendes;underkendt;underkendte
underkendelse		sb.	51002957	-2	underkendelse;underkendelsen;underkendelsens;underkendelser;underkendelserne;underkendelsernes;underkendelsers;underkendelses
underklasse		sb.	12004790	-2	underklasse;underklassen;underklassens;underklasser;underklasserne;underklassernes;underklassers;underklasses
underkue		vb.	12004794	-3	underku;underkue;underkuede;underkuende;underkuer;underkues;underkuet
underkuelse		sb.	51002958	-2	underkuelse;underkuelsen;underkuelsens;underkuelser;underkuelserne;underkuelsernes;underkuelsers;underkuelses
underkøbe		vb.	12004797	-1	underkøb;underkøbe;underkøbende;underkøber;underkøbes;underkøbt;underkøbte
underlegen		adj.	12004800	-2	underlegen;underlegent;underlegents;underlegne;underlegnes
underlægge		vb.	12004811	-2	underlagde;underlagt;underlæg;underlægge;underlæggende;underlægger;underlægges
underlæggelse		sb.	51002960	-1	underlæggelse;underlæggelsen;underlæggelsens;underlæggelses
underløbe		vb.	12004814	-2	underløb;underløbe;underløben;underløbende;underløber;underløbes;underløbet;underløbne
underlødig		adj.	12004816	-2	underlødig;underlødige;underlødigere;underlødigeres;underlødiges;underlødigst;underlødigste;underlødigstes;underlødigsts;underlødigt;underlødigts
underminere		vb.	12004819	-2	underminer;underminere;underminerede;underminerende;underminerer;undermineres;undermineret
underminering		sb.	51002961	-2	underminering;undermineringen;undermineringens;undermineringer;undermineringerne;undermineringernes;undermineringers;underminerings
undermåler		sb.	12004821	-3	undermåler;undermålere;undermåleren;undermålerens;undermåleres;undermålerne;undermålernes;undermålers
underordnet	2	adj.	12004828	-2	underordnede;underordnedes;underordnet;underordnets
underpris		sb.	12004832	-1	underpris;underpris';underprisen;underprisens;underpriser;underpriserne;underprisernes;underprisers
underprivilegeret		adj.	12004833	-2	underprivilegerede;underprivilegeredes;underprivilegeret;underprivilegerets
underskud		sb.	12004847	-2	underskud;underskuddene;underskuddenes;underskuddet;underskuddets;underskuds
underskudsforretning		sb.	50010325	-2	underskudsforretning;underskudsforretningen;underskudsforretningens;underskudsforretninger;underskudsforretningerne;underskudsforretningernes;underskudsforretningers;underskudsforretnings
underskudsgivende		adj.	53005239	-2	underskudsgivende;underskudsgivendes
underskøn		adj.	12004850	3	underskøn;underskønne;underskønnes;underskønt;underskønts
underslæb		sb.	12004852	-3	underslæb;underslæbene;underslæbenes;underslæbet;underslæbets;underslæbs
understatement		sb.	12004855	-1	understatement;understatements
understimulation		sb.	12004858	-2	understimulation;understimulationen;understimulationens;understimulations
understrege		vb.	12004860	1	understreg;understrege;understregede;understregende;understreger;understreges;understreget
understregning		sb.	12004861	1	understregning;understregningen;understregningens;understregninger;understregningerne;understregningernes;understregningers;understregnings
understøtning		sb.	51002968	1	understøtning;understøtningen;understøtningens;understøtninger;understøtningerne;understøtningernes;understøtningers;understøtnings
understøtte		vb.	12004866	1	understøt;understøtte;understøttede;understøttende;understøtter;understøttes;understøttet
understøttelse		sb.	12004867	2	understøttelse;understøttelsen;understøttelsens;understøttelser;understøttelserne;understøttelsernes;understøttelsers;understøttelses
undersåt		sb.	12004881	-1	undersåt;undersåts;undersåtten;undersåttens;undersåtter;undersåtterne;undersåtternes;undersåtters
undersælge		vb.	12004869	-1	undersolgt;undersolgte;undersælg;undersælge;undersælgende;undersælger;undersælges
undertrykke		vb.	12004893	-2	undertryk;undertrykke;undertrykkende;undertrykker;undertrykkes;undertrykt;undertrykte
undertrykkelse		sb.	12004894	-2	undertrykkelse;undertrykkelsen;undertrykkelsens;undertrykkelser;undertrykkelserne;undertrykkelsernes;undertrykkelsers;undertrykkelses
undertrykkelsespolitik		sb.	53005246	-1	undertrykkelsespolitik;undertrykkelsespolitikken;undertrykkelsespolitikkens;undertrykkelsespolitiks
undertrykker		sb.	12004895	-2	undertrykker;undertrykkere;undertrykkeren;undertrykkerens;undertrykkeres;undertrykkerne;undertrykkernes;undertrykkers
undertvinge		vb.	12004898	-2	undertvang;undertving;undertvinge;undertvingende;undertvinger;undertvinges;undertvungen;undertvunget;undertvungne
undertvingelse		sb.	51002973	-2	undertvingelse;undertvingelsen;undertvingelsens;undertvingelser;undertvingelserne;undertvingelsernes;undertvingelsers;undertvingelses
underudviklet		adj.	12004900	-2	underudviklede;underudvikledes;underudviklet;underudviklets
underudvikling		sb.	53401283	-1	underudvikling;underudviklingen;underudviklingens;underudviklings
underverden		sb.	12004904	-2	underverden;underverdenen;underverdenens;underverdens
undervurdere		vb.	12004925	-1	undervurder;undervurdere;undervurderede;undervurderende;undervurderer;undervurderes;undervurderet
undervurdering		sb.	51002974	-1	undervurdering;undervurderingen;undervurderingens;undervurderinger;undervurderingerne;undervurderingernes;undervurderingers;undervurderings
underværk		sb.	12004928	2	underværk;underværker;underværkerne;underværkernes;underværkers;underværket;underværkets;underværks
undgå		vb.	12004934	-1	undgik;undgå;undgående;undgået;undgår
undgåelse		sb.	51002975	-1	undgåelse;undgåelsen;undgåelsens;undgåelser;undgåelserne;undgåelsernes;undgåelsers;undgåelses
undgælde		vb.	12004933	-1	undgæld;undgælde;undgældende;undgælder;undgældes
undlade		vb.	12004936	-2	undlad;undlade;undladende;undlader;undlades;undladt;undladts;undlod
undladelse		sb.	51002976	-2	undladelse;undladelsen;undladelsens;undladelser;undladelserne;undladelsernes;undladelsers;undladelses
undladelsessynd		sb.	12004937	-2	undladelsessynd;undladelsessynden;undladelsessyndens;undladelsessynder;undladelsessynderne;undladelsessyndernes;undladelsessynders;undladelsessynds
undseelig		adj.	12004945	-2	undseelig;undseelige;undseeliges;undseeligt;undseeligts;undselig;undselige;undseliges;undseligt;undseligts
undselighed		sb.	51002977	-1	undseelighed;undseeligheden;undseelighedens;undseeligheds;undselighed;undseligheden;undselighedens;undseligheds
undsige		vb.	12004948	-2	undsagde;undsagdes;undsagt;undsagts;undsig;undsige;undsigende;undsiger;undsiges
undskyld		udråbsord	12004949	-1	undskyld
undskylde		vb.	12004950	-1	undskyld;undskylde;undskyldende;undskylder;undskyldes;undskyldt;undskyldte;undskyldtes;undskyldts
undskyldelig		adj.	12004951	1	undskyldelig;undskyldelige;undskyldeliges;undskyldeligt;undskyldeligts
undskyldning		sb.	12004952	-1	undskyldning;undskyldningen;undskyldningens;undskyldninger;undskyldningerne;undskyldningernes;undskyldningers;undskyldnings
undslippe		vb.	12004953	-1	undslap;undslip;undslippe;undslippende;undslipper;undslippes;undslupne;undslupnes;undsluppen;undsluppens;undsluppet;undsluppets
undsætning		sb.	12004955	2	undsætning;undsætningen;undsætningens;undsætninger;undsætningerne;undsætningernes;undsætningers;undsætnings
undsætningsaktion		sb.	53005252	2	undsætningsaktion;undsætningsaktionen;undsætningsaktionens;undsætningsaktioner;undsætningsaktionerne;undsætningsaktionernes;undsætningsaktioners;undsætningsaktions
undsætningsekspedition		sb.	53005253	2	undsætningsekspedition;undsætningsekspeditionen;undsætningsekspeditionens;undsætningsekspeditioner;undsætningsekspeditionerne;undsætningsekspeditionernes;undsætningsekspeditioners;undsætningsekspeditions
undsætte		vb.	12004956	2	undsat;undsats;undsatte;undsattes;undsæt;undsætte;undsættende;undsætter;undsættes
undtagelsestilstand		sb.	12004963	-1	undtagelsestilstand;undtagelsestilstande;undtagelsestilstanden;undtagelsestilstandene;undtagelsestilstandenes;undtagelsestilstandens;undtagelsestilstandes;undtagelsestilstands
undvige		vb.	12004969	-1	undveg;undvegen;undvegens;undveget;undvegets;undvegne;undvegnes;undvig;undvige;undvigende;undviger;undviges
undvigelse		sb.	12004970	-1	undvigelse;undvigelsen;undvigelsens;undvigelser;undvigelserne;undvigelsernes;undvigelsers;undvigelses
unfair		adj.	12004974	-2	unfair;unfairs
ungdommelig		adj.	12004980	2	ungdommelig;ungdommelige;ungdommeliges;ungdommeligt;ungdommeligts
ungdomsbande		sb.	30000800	-2	ungdomsbande;ungdomsbanden;ungdomsbandens;ungdomsbander;ungdomsbanderne;ungdomsbandernes;ungdomsbanders;ungdomsbandes
ungdomsforbryder		sb.	12004986	-2	ungdomsforbryder;ungdomsforbrydere;ungdomsforbryderen;ungdomsforbryderens;ungdomsforbryderes;ungdomsforbryderne;ungdomsforbrydernes;ungdomsforbryders
ungdomsforelskelse		sb.	50010357	2	ungdomsforelskelse;ungdomsforelskelsen;ungdomsforelskelsens;ungdomsforelskelser;ungdomsforelskelserne;ungdomsforelskelsernes;ungdomsforelskelsers;ungdomsforelskelses
ungdomskriminalitet		sb.	50010361	-2	ungdomskriminalitet;ungdomskriminaliteten;ungdomskriminalitetens;ungdomskriminalitets
ungdomskriminel		adj.	50010362	-2	ungdomskriminel;ungdomskriminelle;ungdomskriminelles;ungdomskriminelt;ungdomskriminelts
ungdomskæreste		sb.	50010363	1	ungdomskæreste;ungdomskæresten;ungdomskærestens;ungdomskærester;ungdomskæresterne;ungdomskæresternes;ungdomskæresters;ungdomskærestes
ungdomskærlighed		sb.	12004997	2	ungdomskærlighed;ungdomskærligheden;ungdomskærlighedens;ungdomskærligheds
ungdomsproblem		sb.	53200350	-2	ungdomsproblem;ungdomsproblemer;ungdomsproblemerne;ungdomsproblemernes;ungdomsproblemers;ungdomsproblemet;ungdomsproblemets;ungdomsproblems
ungdomsrabat		sb.	50010372	1	ungdomsrabat;ungdomsrabats;ungdomsrabatten;ungdomsrabattens;ungdomsrabatter;ungdomsrabatterne;ungdomsrabatternes;ungdomsrabatters
ungdomsven		sb.	12005010	1	ungdomsven;ungdomsvennen;ungdomsvennens;ungdomsvenner;ungdomsvennerne;ungdomsvennernes;ungdomsvenners;ungdomsvens
ungdomsveninde		sb.	50010377	1	ungdomsveninde;ungdomsveninden;ungdomsvenindens;ungdomsveninder;ungdomsveninderne;ungdomsvenindernes;ungdomsveninders;ungdomsvenindes
unikum		sb.	12005039	2	unika;unikaene;unikaenes;unikas;unikum;unikummer;unikummerne;unikummernes;unikummers;unikummet;unikummets;unikums
universalgeni		sb.	12005055	3	universalgeni;universalgenier;universalgenierne;universalgeniernes;universalgeniers;universalgeniet;universalgeniets;universalgenis
universalløsning		sb.	12005058	1	universalløsning;universalløsningen;universalløsningens;universalløsninger;universalløsningerne;universalløsningernes;universalløsningers;universalløsnings
universalmiddel		sb.	12005059	1	universalmiddel;universalmiddels;universalmidler;universalmidlerne;universalmidlernes;universalmidlers;universalmidlet;universalmidlets
unode		sb.	12005065	-1	unode;unoden;unodens;unoder;unoderne;unodernes;unoders;unodes
unuanceret		adj.	12005068	-1	unuancerede;unuanceredes;unuanceret;unuancerets
unyttig		adj.	12005069	-2	unyttig;unyttige;unyttiges;unyttigt;unyttigts
unåde		sb.	12005077	-1	unåde;unåden;unådens;unådes
unådig		adj.	12005078	-1	unådig;unådige;unådiges;unådigt;unådigts
unægtelig		adv.	12005070	1	unægtelig;unægteligt
unævnelig		adj.	12005071	-1	unævnelig;unævnelige;unævneliges;unævneligt;unævneligts
unødig		adj.	12005073	-1	unødig;unødige;unødiges;unødigs;unødigt;unødigts
unødvendig		adj.	12005074	-1	unødvendig;unødvendige;unødvendiges;unødvendigs;unødvendigt;unødvendigts
unødvendighed		sb.	51001556	-1	unødvendighed;unødvendigheden;unødvendighedens;unødvendigheder;unødvendighederne;unødvendighedernes;unødvendigheders;unødvendigheds
unøjagtig		adj.	12005075	-1	unøjagtig;unøjagtige;unøjagtiges;unøjagtigt;unøjagtigts
unøjagtighed		sb.	12005076	-1	unøjagtighed;unøjagtigheden;unøjagtighedens;unøjagtigheder;unøjagtighederne;unøjagtighedernes;unøjagtigheders;unøjagtigheds
uomstødelig		adj.	12005081	2	uomstødelig;uomstødelige;uomstødeliges;uomstødeligs;uomstødeligt;uomstødeligts
uomtvistelig		adj.	12005082	2	uomtvistelig;uomtvistelige;uomtvisteliges;uomtvisteligs;uomtvisteligt;uomtvisteligts
uopdragen		adj.	12005083	-2	uopdragen;uopdragent;uopdragents;uopdragne;uopdragnes
uopfindsom		adj.	52000156	-1	uopfindsom;uopfindsomme;uopfindsommes;uopfindsomt;uopfindsomts
uopfordret		adj.	12005086	1	uopfordrede;uopfordredes;uopfordret;uopfordrets
uoplagt		adj.	12005091	-2	uoplagt;uoplagte;uoplagtes;uoplagts
uoplagthed		sb.	51002982	-1	uoplagthed;uoplagtheden;uoplagthedens;uoplagtheds
uoplyst		adj.	12005092	-1	uoplyst;uoplyste;uoplystes;uoplysts
uopmærksom		adj.	12005094	-1	uopmærksom;uopmærksomme;uopmærksommes;uopmærksomt;uopmærksomts
uopmærksomhed		sb.	51002984	-1	uopmærksomhed;uopmærksomheden;uopmærksomhedens;uopmærksomheder;uopmærksomhederne;uopmærksomhedernes;uopmærksomheders;uopmærksomheds
uopnåelig		adj.	12005095	-1	uopnåelig;uopnåelige;uopnåeliges;uopnåeligt;uopnåeligts
uopnåelighed		sb.	51002985	-2	uopnåelighed;uopnåeligheden;uopnåelighedens;uopnåeligheder;uopnåelighederne;uopnåelighedernes;uopnåeligheders;uopnåeligheds
uoprettelig		adj.	12005096	-2	uoprettelig;uoprettelige;uopretteliges;uopretteligt;uopretteligts
uoprigtig		adj.	52000159	-1	uoprigtig;uoprigtige;uoprigtiges;uoprigtigt;uoprigtigts
uoprigtighed		sb.	53401294	-2	uoprigtighed;uoprigtigheden;uoprigtighedens;uoprigtigheds
uopsættelig		adj.	12005100	1	uopsættelig;uopsættelige;uopsætteliges;uopsætteligt;uopsætteligts
uorden		sb.	12005101	-2	uorden;uordenen;uordenens;uordens
uordentlig		adj.	12005102	-2	uordentlig;uordentlige;uordentliges;uordentligt;uordentligts
uordentlighed		sb.	51002987	-3	uordentlighed;uordentligheden;uordentlighedens;uordentligheder;uordentlighederne;uordentlighedernes;uordentligheders;uordentligheds
uorganiseret		adj.	12005103	-2	uorganiserede;uorganiseredes;uorganiseret;uorganiserets
uortodoks		adj.	12005105	-1	uortodoks;uortodokse;uortodokses;uortodokst;uortodoksts
uoverensstemmelse		sb.	12005106	-2	uoverensstemmelse;uoverensstemmelsen;uoverensstemmelsens;uoverensstemmelser;uoverensstemmelserne;uoverensstemmelsernes;uoverensstemmelsers;uoverensstemmelses
uoverkommelig		adj.	12005107	-2	uoverkommelig;uoverkommelige;uoverkommeliges;uoverkommeligs;uoverkommeligt;uoverkommeligts
uoverkommelighed		sb.	51002988	-2	uoverkommelighed;uoverkommeligheden;uoverkommelighedens;uoverkommeligheder;uoverkommelighederne;uoverkommelighedernes;uoverkommeligheders;uoverkommeligheds
uoverlagt		adj.	12005108	-1	uoverlagt;uoverlagte;uoverlagtes;uoverlagts
uoverskuelig		adj.	12005109	-2	uoverskuelig;uoverskuelige;uoverskueliges;uoverskueligt;uoverskueligts
uoverstigelig		adj.	12005110	-2	uoverstigelig;uoverstigelige;uoverstigeliges;uoverstigeligt;uoverstigeligts
uovertruffen		adj.	12005112	3	uovertruffen;uovertruffet;uovertruffets;uovertrufne;uovertrufnes
uovertræffelig		adj.	12005113	3	uovertræffelig;uovertræffelige;uovertræffeliges;uovertræffeligt;uovertræffeligts
uovervejet		adj.	12005114	-2	uovervejede;uovervejedes;uovervejet;uovervejets
uovervindelig		adj.	12005115	2	uovervindelig;uovervindelige;uovervindeliges;uovervindeligt;uovervindeligts
upartisk		adj.	12005118	1	upartisk;upartiske;upartiskes;upartisks
upassende		adj.	12005120	-2	upassende;upassendes
upersonlig		adj.	12005121	-1	upersonlig;upersonlige;upersonliges;upersonligt;upersonligts
upersonlighed		sb.	51002993	-1	upersonlighed;upersonligheden;upersonlighedens;upersonligheder;upersonlighederne;upersonlighedernes;upersonligheders;upersonligheds
uplejet		adj.	53401302	-2	uplejede;uplejedes;uplejet;uplejets
uplettet		adj.	12005122	2	uplettede;uplettedes;uplettet;uplettets
upopulær		adj.	12005125	-2	upopulær;upopulære;upopulærere;upopulæreres;upopulærest;upopulæreste;upopulærestes;upopulærests;upopulæres;upopulært;upopulærts
upraktisk		adj.	12005127	-1	upraktisk;upraktiske;upraktiskes;upraktisks
uproblematisk		adj.	12005128	2	uproblematisk;uproblematiske;uproblematiskes;uproblematisks
uproduktiv		adj.	52000181	-1	uproduktiv;uproduktive;uproduktives;uproduktivt;uproduktivts
uprofessionel		adj.	52000182	-2	uprofessionel;uprofessionelle;uprofessionelles;uprofessionelt;uprofessionelts
uproportioneret		adj.	12005129	-1	uproportionerede;uproportioneredes;uproportioneret;uproportionerets
upræcis		adj.	12005130	-1	upræcis;upræcise;upræcises;upræcist;upræcists
uprøvet		adj.	12005131	-1	uprøvede;uprøvedes;uprøvet;uprøvets
ups		udråbsord	12005132	-1	ups
upåagtet		adj.	12005134	1	upåagtede;upåagtedes;upåagtet;upåagtets
upåklagelig		adj.	12005135	2	upåklagelig;upåklagelige;upåklageliges;upåklageligt;upåklageligts
upålidelig		adj.	12005138	-2	upålidelig;upålidelige;upålideliges;upålideligt;upålideligts
upålidelighed		sb.	51002994	-2	upålidelighed;upålideligheden;upålidelighedens;upålideligheder;upålidelighederne;upålidelighedernes;upålideligheders;upålideligheds
upåtalt		adj.	12005139	1	upåtalt;upåtalte;upåtaltes;upåtalts
upåvirket		adj.	12005141	1	upåvirkede;upåvirkedes;upåvirket;upåvirkets
upædagogisk		adj.	46001010	-1	upædagogisk;upædagogiske;upædagogiskes;upædagogisks
urationel		adj.	12005149	-1	urationel;urationelle;urationelles;urationelt;urationelts
urban		adj.	12005150	1	urban;urbane;urbanes;urbant;urbants
urbanitet		sb.	12005152	1	urbanitet;urbaniteten;urbanitetens;urbanitets
urealisabel		adj.	52000192	-2	urealisabel;urealisabelt;urealisabelts;urealisable;urealisables
urealiserbar		adj.	52000193	-2	urealiserbar;urealiserbare;urealiserbares;urealiserbart;urealiserbarts
urealistisk		adj.	12005158	-2	urealistisk;urealistiske;urealistiskes;urealistisks
uredelig		adj.	12005160	-3	uredelig;uredelige;uredeliges;uredeligt;uredeligts
uredelighed		sb.	51002995	-3	uredelighed;uredeligheden;uredelighedens;uredeligheder;uredelighederne;uredelighedernes;uredeligheders;uredeligheds
ureel		adj.	52000195	-2	ureel;ureelle;ureelles;ureelt;ureelts
ureflekteret		adj.	48006180	-1	ureflekterede;ureflekteredes;ureflekteret;ureflekterets
uregelmæssig		adj.	12005161	-1	uregelmæssig;uregelmæssige;uregelmæssiges;uregelmæssigt;uregelmæssigts
uregelmæssighed		sb.	12005162	-1	uregelmæssighed;uregelmæssigheden;uregelmæssighedens;uregelmæssigheder;uregelmæssighederne;uregelmæssighedernes;uregelmæssigheders;uregelmæssigheds
uregerlig		adj.	12005163	-2	uregerlig;uregerlige;uregerliges;uregerligt;uregerligts
ureglementeret		adj.	12005164	-2	ureglementerede;ureglementeredes;ureglementeret;ureglementerets
uren		adj.	12005165	-2	uren;urene;urenes;urent;urents
urenhed		sb.	12005166	-2	urenhed;urenheden;urenhedens;urenheder;urenhederne;urenhedernes;urenheders;urenheds
urenlig		adj.	12005167	-2	urenlig;urenlige;urenliges;urenligt;urenligts
urenlighed		sb.	51002996	-2	urenlighed;urenligheden;urenlighedens;urenligheder;urenlighederne;urenlighedernes;urenligheders;urenligheds
uret	2	adj.	12005169	-2	uret;urets;urette;urettes
uret	1	sb.	12005168	-1	uret;urets;uretten;urettens
uretfærdig		adj.	12005171	-2	uretfærdig;uretfærdige;uretfærdiges;uretfærdigt;uretfærdigts
uretfærdighed		sb.	12005172	-2	uretfærdighed;uretfærdigheden;uretfærdighedens;uretfærdigheder;uretfærdighederne;uretfærdighedernes;uretfærdigheders;uretfærdigheds
uretmæssig		adj.	12005174	-2	uretmæssig;uretmæssige;uretmæssiges;uretmæssigt;uretmæssigts
uriaspost		sb.	12005183	-1	uriaspost;uriasposten;uriaspostens;uriasposter;uriasposterne;uriasposternes;uriasposters;uriasposts
urigtig		adj.	12005184	-2	urigtig;urigtige;urigtiges;urigtigt;urigtigts
urigtighed		sb.	51002997	-2	urigtighed;urigtigheden;urigtighedens;urigtigheder;urigtighederne;urigtighedernes;urigtigheders;urigtigheds
urimelig		adj.	12005185	-2	urimelig;urimelige;urimeligere;urimeligeres;urimeliges;urimeligst;urimeligste;urimeligstes;urimeligsts;urimeligs;urimeligt;urimeligts
urimelighed		sb.	12005186	-2	urimelighed;urimeligheden;urimelighedens;urimeligheder;urimelighederne;urimelighedernes;urimeligheders;urimeligheds
urinlugt		sb.	53005281	-1	urinlugt;urinlugten;urinlugtens;urinlugts
urinstank		sb.	50010408	-3	urinstank;urinstanken;urinstankens;urinstanks
urkomisk		adj.	12005204	1	urkomisk;urkomiske;urkomiskes;urkomisks
uro		sb.	12005215	-2	uro;uroen;uroens;uroer;uroerne;uroernes;uroers;uros
uroelement		sb.	12005218	-2	uroelement;uroelementer;uroelementerne;uroelementernes;uroelementers;uroelementet;uroelementets;uroelements
urokket		adj.	12005222	1	urokkede;urokkedes;urokket;urokkets
urolig		adj.	12005224	-2	urolig;urolige;uroligere;uroligeres;uroliges;uroligst;uroligste;uroligstes;uroligsts;uroligt;uroligts
urolighed		sb.	12005225	-2	urolighed;uroligheden;urolighedens;uroligheder;urolighederne;urolighedernes;uroligheders;uroligheds
uroområde		sb.	53005285	-1	uroområde;uroområder;uroområderne;uroområdernes;uroområders;uroområdes;uroområdet;uroområdets
urostifter		sb.	12005231	-2	urostifter;urostiftere;urostifteren;urostifterens;urostifteres;urostifterne;urostifternes;urostifters
urovækkende		adj.	12005232	-2	urovækkende;urovækkendes
urutineret		adj.	52000202	-1	urutinerede;urutineredes;urutineret;urutinerets
urytmisk		adj.	52000203	-1	urytmisk;urytmiske;urytmiskes;urytmisks
usaglig		adj.	12005260	-2	usaglig;usaglige;usagliges;usagligt;usagligts
usaglighed		sb.	51003000	-1	usaglighed;usagligheden;usaglighedens;usagligheder;usaglighederne;usaglighedernes;usagligheders;usagligheds
usalig		adj.	40004599	-2	usalig;usalige;usaliges;usaligt;usaligts
usammenhængende		adj.	12005262	-1	usammenhængende;usammenhængendes
usand		adj.	12005265	-2	usand;usande;usandes;usandt;usandts
usandfærdig		adj.	40004601	-2	usandfærdig;usandfærdige;usandfærdiges;usandfærdigt;usandfærdigts
usandfærdighed		sb.	40004602	-2	usandfærdighed;usandfærdigheden;usandfærdighedens;usandfærdigheder;usandfærdighederne;usandfærdighedernes;usandfærdigheders;usandfærdigheds
usandhed		sb.	12005266	-2	usandhed;usandheden;usandhedens;usandheder;usandhederne;usandhedernes;usandheders;usandheds
uselskabelig		adj.	40004608	-1	uselskabelig;uselskabelige;uselskabeliges;uselskabeligt;uselskabeligts
uselvisk		adj.	52000208	2	uselvisk;uselviske;uselviskes;uselvisks
uselviskhed		sb.	40004609	2	uselviskhed;uselviskheden;uselviskhedens;uselviskheds
uselvstændig		adj.	12005271	-2	uselvstændig;uselvstændige;uselvstændiges;uselvstændigt;uselvstændigts
useriøs		adj.	40004611	-2	useriøs;useriøse;useriøses;useriøst;useriøsts
usexet		adj.	40004612	-1	usexede;usexedes;usexet;usexets
usikker		adj.	12005274	-2	usikker;usikkert;usikkerts;usikre;usikrere;usikreres;usikrest;usikreste;usikrestes;usikrests;usikres
usikkerhed		sb.	12005275	-2	usikkerhed;usikkerheden;usikkerhedens;usikkerheder;usikkerhederne;usikkerhedernes;usikkerheders;usikkerheds
usikkerhedsmoment		sb.	50010418	-1	usikkerhedsmoment;usikkerhedsmomenter;usikkerhedsmomenterne;usikkerhedsmomenternes;usikkerhedsmomenters;usikkerhedsmomentet;usikkerhedsmomentets;usikkerhedsmoments
uskadelig		adj.	12005276	1	uskadelig;uskadelige;uskadeliges;uskadeligt;uskadeligts
uskadeliggøre		vb.	12005277	1	uskadeliggjorde;uskadeliggjort;uskadeliggør;uskadeliggøre;uskadeliggørende;uskadeliggøres
uskadt		adj.	12005278	2	uskadt;uskadte;uskadtes;uskadts
uskik		sb.	12005282	-2	uskik;uskikke;uskikken;uskikkene;uskikkenes;uskikkens;uskikkes;uskiks
uskikket		adj.	12005283	-2	uskikkede;uskikkedes;uskikket;uskikkets
uskolet		adj.	53401317	-1	uskolede;uskoledes;uskolet;uskolets
